"id","start","end","created_at","user_id","seat_id","title","sit_stand","has_monitor"
955,"2023-10-31 12:59:41.497458","2023-10-31 13:53:58.708561","2023-10-31 12:59:41.504001",156,21,"Communal Area Seat",False,False
957,"2023-10-31 13:14:01.607944","2023-11-01 12:08:42.29225","2023-10-31 13:14:01.615704",292,28,"Communal Area Seat",False,False
958,"2023-10-31 13:16:06.655847","2023-10-31 15:16:01.808","2023-10-31 13:16:06.662688",272,0,"Sitting Desk with Monitor",False,True
959,"2023-10-31 13:31:51.02416","2023-10-31 15:31:47.311","2023-10-31 13:31:51.030752",250,3,"Sitting Desk with Monitor",False,True
960,"2023-10-31 13:32:47.014783","2023-10-31 15:32:45.179","2023-10-31 13:32:47.025558",222,18,"Communal Area Seat",False,False
961,"2023-10-31 13:33:26.320748","2023-10-31 15:22:46.938693","2023-10-31 13:33:26.327719",208,4,"Sitting Desk with Monitor",False,True
962,"2023-10-31 13:33:57.534","2023-10-31 15:33:57.534","2023-10-31 13:33:36.758544",356,12,"Standing Desk with Monitor",True,True
963,"2023-10-31 13:38:02.366","2023-10-31 13:57:17.967877","2023-10-31 13:36:57.739766",108,5,"Sitting Desk with Monitor",False,True
964,"2023-10-31 13:37:11.100303","2023-10-31 15:37:07.356","2023-10-31 13:37:11.108681",394,37,"Communal Area Seat",False,False
966,"2023-10-31 13:47:12.762188","2023-10-31 15:47:12.543","2023-10-31 13:47:12.768764",423,8,"Sitting Desk with Monitor",False,True
968,"2023-10-31 14:17:23.75","2023-10-31 16:17:23.75","2023-10-31 13:48:04.503262",398,1,"Sitting Desk with Monitor",False,True
973,"2023-10-31 13:53:22.922956","2023-10-31 15:19:36.895651","2023-10-31 13:53:22.929015",26,14,"Standing Desk with Monitor",True,True
974,"2023-10-31 13:53:28.73189","2023-10-31 14:42:25.085032","2023-10-31 13:53:28.754412",103,26,"Communal Area Seat",False,False
975,"2023-10-31 13:54:10.243035","2023-10-31 15:54:02.322","2023-10-31 13:54:10.249768",201,35,"Communal Area Seat",False,False
976,"2023-10-31 13:56:20.509413","2023-10-31 15:56:15.528","2023-10-31 13:56:20.516372",271,41,"Communal Area Seat",False,False
977,"2023-10-31 13:56:59.849265","2023-10-31 15:25:22.405161","2023-10-31 13:56:59.857313",17,10,"Sitting Desk with Monitor",False,True
979,"2023-10-31 13:57:38.260258","2023-10-31 14:43:43.772948","2023-10-31 13:57:38.267006",204,22,"Communal Area Seat",False,False
980,"2023-10-31 13:57:54.183917","2023-10-31 15:29:31.685314","2023-10-31 13:57:54.191731",251,5,"Sitting Desk with Monitor",False,True
981,"2023-10-31 14:03:24.220267","2023-10-31 17:46:18.083837","2023-10-31 14:03:24.227718",224,32,"Communal Area Seat",False,False
984,"2023-10-31 14:06:36.349804","2023-10-31 15:12:08.988077","2023-10-31 14:06:36.357642",287,25,"Communal Area Seat",False,False
985,"2023-10-31 14:09:21.501037","2023-10-31 16:09:17.136","2023-10-31 14:09:21.50982",33,31,"Communal Area Seat",False,False
987,"2023-10-31 14:11:26.560367","2023-10-31 14:27:23.943694","2023-10-31 14:11:26.568956",244,33,"Communal Area Seat",False,False
988,"2023-10-31 14:49:52.053948","2023-10-31 16:43:23.888122","2023-10-31 14:49:52.061005",195,6,"Sitting Desk with Monitor",False,True
989,"2023-10-31 14:53:00.358491","2023-10-31 15:23:03.795406","2023-10-31 14:53:00.36594",38,40,"Communal Area Seat",False,False
990,"2023-10-31 14:54:08.310849","2023-10-31 16:53:17.71614","2023-10-31 14:54:08.318842",424,34,"Communal Area Seat",False,False
991,"2023-10-31 14:54:11.849111","2023-10-31 16:54:07.032","2023-10-31 14:54:11.856136",297,26,"Communal Area Seat",False,False
992,"2023-10-31 15:02:56.787491","2023-10-31 15:03:53.942872","2023-10-31 15:02:56.797166",171,23,"Communal Area Seat",False,False
993,"2023-10-31 15:03:58.284647","2023-10-31 17:03:53.873","2023-10-31 15:03:58.292072",32,9,"Sitting Desk with Monitor",False,True
995,"2023-10-31 15:09:43.438033","2023-10-31 17:09:42.517","2023-10-31 15:09:43.445295",231,11,"Sitting Desk with Monitor",False,True
996,"2023-10-31 15:10:53.185652","2023-10-31 15:11:39.643203","2023-10-31 15:10:53.193923",263,29,"Communal Area Seat",False,False
997,"2023-10-31 15:14:10.256565","2023-10-31 17:00:39.621753","2023-10-31 15:14:10.264485",268,7,"Sitting Desk with Monitor",False,True
998,"2023-10-31 15:17:28.386494","2023-10-31 17:17:25.641","2023-10-31 15:17:28.391997",217,17,"Standing Desk with Monitor",True,True
999,"2023-10-31 15:17:50.251681","2023-10-31 17:17:49.058","2023-10-31 15:17:50.259049",275,2,"Sitting Desk with Monitor",False,True
1000,"2023-10-31 15:19:30.829695","2023-11-01 15:29:32.623631","2023-10-31 15:19:30.837338",253,0,"Sitting Desk with Monitor",False,True
1006,"2023-10-31 15:21:04.412534","2023-10-31 17:21:03.74","2023-10-31 15:21:04.419902",311,14,"Standing Desk with Monitor",True,True
1007,"2023-10-31 15:31:07.841577","2023-10-31 17:00:33.772073","2023-10-31 15:31:07.849569",269,5,"Sitting Desk with Monitor",False,True
1008,"2023-10-31 15:31:42.492111","2023-11-01 10:04:09.855032","2023-10-31 15:31:42.498575",285,4,"Sitting Desk with Monitor",False,True
1009,"2023-10-31 15:36:37.782595","2023-10-31 17:36:36.788","2023-10-31 15:36:37.789196",93,10,"Sitting Desk with Monitor",False,True
1010,"2023-10-31 15:42:38.08203","2023-10-31 16:57:28.01655","2023-10-31 15:42:38.088516",233,12,"Standing Desk with Monitor",True,True
1011,"2023-10-31 15:43:19.637876","2023-10-31 15:57:26.472976","2023-10-31 15:43:19.644633",16,33,"Communal Area Seat",False,False
1014,"2023-10-31 15:50:33.489904","2023-11-01 09:32:30.306063","2023-10-31 15:50:33.496884",258,3,"Sitting Desk with Monitor",False,True
1021,"2023-10-31 16:00:49.341455","2023-10-31 18:00:00","2023-10-31 16:00:49.349899",425,23,"Communal Area Seat",False,False
1022,"2023-10-31 16:17:23.75","2023-10-31 18:00:00","2023-10-31 16:01:39.07594",310,1,"Sitting Desk with Monitor",False,True
1023,"2023-10-31 16:03:13.755917","2023-10-31 16:37:02.55483","2023-10-31 16:03:13.763533",7,8,"Sitting Desk with Monitor",False,True
1026,"2023-10-31 16:07:14.291083","2023-10-31 17:28:26.766535","2023-10-31 16:07:14.297391",131,27,"Communal Area Seat",False,False
1029,"2023-10-31 16:22:52.849959","2023-10-31 16:52:48.651079","2023-10-31 16:22:52.856943",300,41,"Communal Area Seat",False,False
1030,"2023-10-31 16:28:25.660873","2023-10-31 18:00:00","2023-10-31 16:28:25.667084",141,21,"Communal Area Seat",False,False
1033,"2023-10-31 16:40:02.315351","2023-10-31 16:53:17.495946","2023-10-31 16:40:02.322889",211,29,"Communal Area Seat",False,False
1034,"2023-10-31 16:46:03.052986","2023-10-31 17:28:40.268117","2023-10-31 16:46:03.067259",134,6,"Sitting Desk with Monitor",False,True
1036,"2023-10-31 16:54:50.871019","2023-10-31 18:00:00","2023-10-31 16:54:50.876066",299,40,"Communal Area Seat",False,False
1041,"2023-10-31 17:01:29.467174","2023-10-31 18:00:00","2023-10-31 17:01:29.473331",259,8,"Sitting Desk with Monitor",False,True
1042,"2023-10-31 17:02:40.79314","2023-10-31 17:52:42.588433","2023-10-31 17:02:40.798678",16,22,"Communal Area Seat",False,False
1044,"2023-10-31 17:08:09.109737","2023-10-31 18:00:00","2023-10-31 17:08:09.114286",263,20,"Communal Area Seat",False,False
1045,"2023-10-31 17:13:02.043761","2023-11-01 10:03:46.436701","2023-10-31 17:13:02.049984",211,7,"Sitting Desk with Monitor",False,True
1046,"2023-10-31 17:13:22.540259","2023-10-31 18:00:00","2023-10-31 17:13:22.546206",385,11,"Sitting Desk with Monitor",False,True
1047,"2023-10-31 17:14:02.607262","2023-10-31 17:53:08.927357","2023-10-31 17:14:02.612787",322,25,"Communal Area Seat",False,False
1051,"2023-10-31 17:27:59.195568","2023-10-31 18:00:00","2023-10-31 17:27:59.203555",327,33,"Communal Area Seat",False,False
1052,"2023-10-31 17:28:47.579967","2023-10-31 18:00:00","2023-10-31 17:28:47.585089",134,39,"Communal Area Seat",False,False
1054,"2023-11-01 10:00:04.876756","2023-11-01 11:50:27.45391","2023-11-01 10:00:04.884647",171,33,"Communal Area Seat",False,False
1055,"2023-11-01 10:00:34.015997","2023-11-01 10:11:25.284741","2023-11-01 10:00:34.036583",217,26,"Communal Area Seat",False,False
1056,"2023-11-01 10:03:01.46703","2023-11-01 11:02:10.749444","2023-11-01 10:03:01.472864",46,4,"Sitting Desk with Monitor",False,True
1057,"2023-11-01 10:03:52.310001","2023-11-01 10:48:33.550997","2023-11-01 10:03:52.318304",211,2,"Sitting Desk with Monitor",False,True
1058,"2023-11-01 10:04:12.306953","2023-11-01 11:50:29.108415","2023-11-01 10:04:12.315188",285,5,"Sitting Desk with Monitor",False,True
1059,"2023-11-01 10:04:51.657229","2023-11-01 12:04:49.534","2023-11-01 10:04:51.664263",179,21,"Communal Area Seat",False,False
1060,"2023-11-01 10:05:15.707451","2023-11-01 11:50:33.983165","2023-11-01 10:05:15.714859",227,1,"Sitting Desk with Monitor",False,True
1061,"2023-11-01 10:06:01.832207","2023-11-01 11:50:48.188022","2023-11-01 10:06:01.848171",252,0,"Sitting Desk with Monitor",False,True
1062,"2023-11-01 10:08:43.502871","2023-11-01 12:08:45.944741","2023-11-01 10:08:43.509703",230,11,"Sitting Desk with Monitor",False,True
1064,"2023-11-01 10:08:50.642131","2023-11-01 12:02:37.992512","2023-11-01 10:08:50.650569",149,9,"Sitting Desk with Monitor",False,True
1065,"2023-11-01 10:11:32.118176","2023-11-01 12:11:29.687","2023-11-01 10:11:32.126171",217,7,"Sitting Desk with Monitor",False,True
1066,"2023-11-01 10:13:13.992082","2023-11-01 12:13:10.211","2023-11-01 10:13:14.000198",280,10,"Sitting Desk with Monitor",False,True
1067,"2023-11-01 10:28:29.030792","2023-11-01 12:28:21.371","2023-11-01 10:28:29.038448",156,8,"Sitting Desk with Monitor",False,True
1068,"2023-11-01 10:38:08.403966","2023-11-01 11:51:21.917958","2023-11-01 10:38:08.413486",241,6,"Sitting Desk with Monitor",False,True
1069,"2023-11-01 10:38:44.684018","2023-11-01 11:50:57.097928","2023-11-01 10:38:44.691672",142,3,"Sitting Desk with Monitor",False,True
1070,"2023-11-01 10:39:39.266704","2023-11-01 12:39:31.043","2023-11-01 10:39:39.271925",228,13,"Standing Desk with Monitor",True,True
1071,"2023-11-01 10:50:48.446877","2023-11-01 12:14:41.02559","2023-11-01 10:50:48.454408",136,2,"Sitting Desk with Monitor",False,True
1072,"2023-11-01 10:55:54.398745","2023-11-01 12:37:46.323066","2023-11-01 10:55:54.405464",288,17,"Standing Desk with Monitor",True,True
1073,"2023-11-01 11:26:26.774687","2023-11-01 13:26:24.196","2023-11-01 11:26:26.782118",17,4,"Sitting Desk with Monitor",False,True
1074,"2023-11-01 11:28:13.059174","2023-11-01 13:28:11.06","2023-11-01 11:28:13.066839",265,14,"Standing Desk with Monitor",True,True
1075,"2023-11-01 12:04:10.731","2023-11-01 14:04:10.731","2023-11-01 11:43:21.739793",222,5,"Sitting Desk with Monitor",False,True
1076,"2023-11-01 12:05:13.987","2023-11-01 14:24:05.663644","2023-11-01 11:49:26.057523",220,1,"Sitting Desk with Monitor",False,True
1077,"2023-11-01 12:05:57.564","2023-11-01 13:46:17.610457","2023-11-01 11:49:35.249469",219,0,"Sitting Desk with Monitor",False,True
1078,"2023-11-01 11:57:32.842385","2023-11-01 13:18:12.668269","2023-11-01 11:57:32.848417",359,16,"Standing Desk with Monitor",True,True
1080,"2023-11-01 12:02:20.635995","2023-11-01 13:18:49.39457","2023-11-01 12:02:20.645239",195,6,"Sitting Desk with Monitor",False,True
1081,"2023-11-01 12:05:17.037909","2023-11-01 12:27:14.43037","2023-11-01 12:05:17.045702",429,34,"Communal Area Seat",False,False
1082,"2023-11-01 12:13:09.260545","2023-11-01 14:13:03.694","2023-11-01 12:13:09.271658",135,3,"Sitting Desk with Monitor",False,True
1083,"2023-11-01 12:14:15.973219","2023-11-01 15:01:59.450476","2023-11-01 12:14:15.981334",108,9,"Sitting Desk with Monitor",False,True
1085,"2023-11-01 12:17:40.320924","2023-11-01 13:00:46.018633","2023-11-01 12:17:40.329988",161,21,"Communal Area Seat",False,False
1086,"2023-11-01 12:18:41.438366","2023-11-01 12:53:27.803628","2023-11-01 12:18:41.445008",401,27,"Communal Area Seat",False,False
1087,"2023-11-01 12:18:41.486833","2023-11-01 12:55:27.798479","2023-11-01 12:18:41.493643",149,29,"Communal Area Seat",False,False
1088,"2023-11-01 12:19:18.475185","2023-11-01 14:19:17.042","2023-11-01 12:19:18.482595",221,2,"Sitting Desk with Monitor",False,True
1089,"2023-11-01 12:19:44.526435","2023-11-01 12:53:24.949459","2023-11-01 12:19:44.533885",400,33,"Communal Area Seat",False,False
1091,"2023-11-01 12:31:39.613593","2023-11-01 15:01:25.268111","2023-11-01 12:31:39.620451",292,31,"Communal Area Seat",False,False
1092,"2023-11-01 12:31:50.786137","2023-11-01 14:31:47.884","2023-11-01 12:31:50.793366",259,20,"Communal Area Seat",False,False
1093,"2023-11-01 12:31:56.923868","2023-11-01 13:24:08.337492","2023-11-01 12:31:56.931315",109,8,"Sitting Desk with Monitor",False,True
1094,"2023-11-01 12:37:40.055045","2023-11-01 14:37:36.419","2023-11-01 12:37:40.062872",296,39,"Communal Area Seat",False,False
1096,"2023-11-01 12:57:41.035015","2023-11-01 14:57:37.942","2023-11-01 12:57:41.04461",242,7,"Sitting Desk with Monitor",False,True
1097,"2023-11-01 12:59:54.258808","2023-11-01 14:59:50.361","2023-11-01 12:59:54.266455",268,11,"Sitting Desk with Monitor",False,True
1100,"2023-11-01 13:09:45.192915","2023-11-01 15:09:39.292","2023-11-01 13:09:45.198811",231,12,"Standing Desk with Monitor",True,True
1101,"2023-11-01 13:10:07.298288","2023-11-01 14:56:56.11092","2023-11-01 13:10:07.305227",299,15,"Standing Desk with Monitor",True,True
1103,"2023-11-01 13:24:32.136268","2023-11-01 15:24:30.831","2023-11-01 13:24:32.143337",271,26,"Communal Area Seat",False,False
1104,"2023-11-01 13:24:35.10568","2023-11-01 15:24:33.05","2023-11-01 13:24:35.112269",398,17,"Standing Desk with Monitor",True,True
1105,"2023-11-01 13:25:45.861622","2023-11-01 15:25:37.864","2023-11-01 13:25:45.869741",430,19,"Communal Area Seat",False,False
1107,"2023-11-01 13:26:23.392979","2023-11-01 14:19:59.318461","2023-11-01 13:26:23.400157",239,27,"Communal Area Seat",False,False
1108,"2023-11-01 13:26:56.568133","2023-11-01 15:26:53.231","2023-11-01 13:26:56.575385",146,6,"Sitting Desk with Monitor",False,True
1109,"2023-11-01 13:31:54.27462","2023-11-01 15:31:52.61","2023-11-01 13:31:54.284092",230,10,"Sitting Desk with Monitor",False,True
1110,"2023-11-01 13:46:23.271358","2023-11-01 13:47:39.374747","2023-11-01 13:46:23.278837",276,4,"Sitting Desk with Monitor",False,True
1112,"2023-11-01 13:46:40.176382","2023-11-01 13:47:46.546159","2023-11-01 13:46:40.184088",357,36,"Communal Area Seat",False,False
1114,"2023-11-01 13:47:50.800651","2023-11-01 15:42:25.039455","2023-11-01 13:47:50.806637",357,14,"Standing Desk with Monitor",True,True
1115,"2023-11-01 13:47:59.698964","2023-11-01 15:24:37.034847","2023-11-01 13:47:59.70624",276,13,"Standing Desk with Monitor",True,True
1116,"2023-11-01 13:48:01.407539","2023-11-01 15:47:58.8","2023-11-01 13:48:01.41814",432,33,"Communal Area Seat",False,False
1117,"2023-11-01 13:48:11.750293","2023-11-01 15:48:05.68","2023-11-01 13:48:11.760019",46,8,"Sitting Desk with Monitor",False,True
1118,"2023-11-01 13:56:05.700936","2023-11-08 14:16:03.708343","2023-11-01 13:56:05.721132",365,4,"Sitting Desk with Monitor",False,True
1119,"2023-11-01 13:59:58.868239","2023-11-01 15:59:55.741","2023-11-01 13:59:58.879837",264,0,"Sitting Desk with Monitor",False,True
1121,"2023-11-01 14:04:46.208688","2023-11-01 16:04:44.821","2023-11-01 14:04:46.218101",161,34,"Communal Area Seat",False,False
1122,"2023-11-01 14:09:46.452539","2023-11-01 16:32:45.040312","2023-11-01 14:09:46.459737",218,5,"Sitting Desk with Monitor",False,True
1123,"2023-11-01 14:13:26.886516","2023-11-01 14:46:37.060947","2023-11-01 14:13:26.894014",434,38,"Communal Area Seat",False,False
1126,"2023-11-01 14:17:03.367855","2023-11-01 16:17:02.217","2023-11-01 14:17:03.374928",181,16,"Standing Desk with Monitor",True,True
1127,"2023-11-01 14:18:38.973832","2023-11-01 16:18:35.955","2023-11-01 14:18:38.981138",216,3,"Sitting Desk with Monitor",False,True
1128,"2023-11-01 14:20:33.537479","2023-11-01 15:36:06.865814","2023-11-01 14:20:33.547387",169,1,"Sitting Desk with Monitor",False,True
1129,"2023-11-01 14:21:16.032054","2023-11-01 16:11:46.136093","2023-11-01 14:21:16.039748",241,2,"Sitting Desk with Monitor",False,True
1130,"2023-11-01 14:21:51.460138","2023-11-01 15:36:59.784559","2023-11-01 14:21:51.471284",217,9,"Sitting Desk with Monitor",False,True
1134,"2023-11-01 14:25:14.85954","2023-11-01 14:59:03.7751","2023-11-01 14:25:14.868874",308,18,"Communal Area Seat",False,False
1137,"2023-11-01 14:57:37.942","2023-11-01 16:57:37.942","2023-11-01 14:37:34.021575",234,7,"Sitting Desk with Monitor",False,True
1138,"2023-11-01 14:59:50.361","2023-11-01 16:59:50.361","2023-11-01 14:42:28.537357",183,11,"Sitting Desk with Monitor",False,True
1140,"2023-11-01 14:47:48.049678","2023-11-01 15:36:49.538578","2023-11-01 14:47:48.057452",131,30,"Communal Area Seat",False,False
1142,"2023-11-01 15:26:53.231","2023-11-01 17:26:53.231","2023-11-01 14:57:07.678881",299,6,"Sitting Desk with Monitor",False,True
1151,"2023-11-01 15:21:38.797054","2023-11-01 17:01:42.433649","2023-11-01 15:21:38.803931",208,35,"Communal Area Seat",False,False
1160,"2023-11-01 15:31:58.315365","2023-11-01 17:31:57.629","2023-11-01 15:31:58.322442",373,38,"Communal Area Seat",False,False
1162,"2023-11-01 15:32:29.070745","2023-11-01 15:34:09.906761","2023-11-01 15:32:29.07887",269,27,"Communal Area Seat",False,False
1164,"2023-11-01 15:33:32.422179","2023-11-01 17:33:23.57","2023-11-01 15:33:32.429697",435,17,"Standing Desk with Monitor",True,True
1165,"2023-11-01 15:33:52.034791","2023-11-01 17:33:51.027","2023-11-01 15:33:52.041316",289,13,"Standing Desk with Monitor",True,True
1167,"2023-11-01 15:40:56.381112","2023-11-01 16:31:44.600534","2023-11-01 15:40:56.390155",133,41,"Communal Area Seat",False,False
1173,"2023-11-01 15:52:21.669429","2023-11-01 17:52:14.371","2023-11-01 15:52:21.677561",145,8,"Sitting Desk with Monitor",False,True
1174,"2023-11-01 15:58:33.721135","2023-11-01 17:58:29.166","2023-11-01 15:58:33.728273",436,1,"Sitting Desk with Monitor",False,True
1175,"2023-11-01 16:04:00.156959","2023-11-01 17:25:51.515735","2023-11-01 16:04:00.166753",352,33,"Communal Area Seat",False,False
1178,"2023-11-01 16:31:01.447978","2023-11-01 17:20:43.721384","2023-11-01 16:31:01.454141",169,15,"Standing Desk with Monitor",True,True
1189,"2023-11-01 16:58:03.889595","2023-11-01 17:43:51.900161","2023-11-01 16:58:03.897494",68,0,"Sitting Desk with Monitor",False,True
1194,"2023-11-01 17:03:53.3425","2023-11-01 18:00:00","2023-11-01 17:03:53.348561",288,14,"Standing Desk with Monitor",True,True
1201,"2023-11-01 17:09:58.348211","2023-11-01 17:18:48.843965","2023-11-01 17:09:58.354869",416,29,"Communal Area Seat",False,False
1202,"2023-11-01 17:10:07.351282","2023-11-01 17:55:06.964275","2023-11-01 17:10:07.358357",16,9,"Sitting Desk with Monitor",False,True
1203,"2023-11-01 17:16:44.901822","2023-11-01 17:30:30.914317","2023-11-01 17:16:44.90795",40,32,"Communal Area Seat",False,False
1204,"2023-11-01 17:18:16.599754","2023-11-01 17:30:33.814243","2023-11-01 17:18:16.606891",437,34,"Communal Area Seat",False,False
1211,"2023-11-01 17:23:59.276404","2023-11-01 18:00:00","2023-11-01 17:23:59.282869",272,15,"Standing Desk with Monitor",True,True
1212,"2023-11-01 17:26:02.496612","2023-11-01 17:57:05.556983","2023-11-01 17:26:02.502361",352,3,"Sitting Desk with Monitor",False,True
1213,"2023-11-01 17:35:11.676617","2023-11-01 18:00:00","2023-11-01 17:35:11.681256",438,2,"Sitting Desk with Monitor",False,True
1215,"2023-11-01 17:35:30.090989","2023-11-01 18:00:00","2023-11-01 17:35:30.095478",225,13,"Standing Desk with Monitor",True,True
1216,"2023-11-01 17:38:00.846783","2023-11-01 17:41:45.365045","2023-11-01 17:38:00.855498",239,5,"Sitting Desk with Monitor",False,True
1219,"2023-11-02 10:19:28.703313","2023-11-02 12:19:26.558","2023-11-02 10:19:28.708132",228,9,"Sitting Desk with Monitor",False,True
1220,"2023-11-02 10:36:39.405963","2023-11-02 12:36:34.78","2023-11-02 10:36:39.411866",441,6,"Sitting Desk with Monitor",False,True
1221,"2023-11-02 10:37:50.056724","2023-11-02 12:21:47.109577","2023-11-02 10:37:50.065201",442,5,"Sitting Desk with Monitor",False,True
1222,"2023-11-02 10:40:21.801936","2023-11-02 10:56:45.627384","2023-11-02 10:40:21.807941",220,26,"Communal Area Seat",False,False
1223,"2023-11-02 10:45:38.477588","2023-11-02 12:22:11.258619","2023-11-02 10:45:38.48577",80,8,"Sitting Desk with Monitor",False,True
1224,"2023-11-02 10:46:24.796475","2023-11-02 12:46:23.417","2023-11-02 10:46:24.802915",237,11,"Sitting Desk with Monitor",False,True
1225,"2023-11-02 10:53:41.041535","2023-11-02 12:49:00.00393","2023-11-02 10:53:41.049936",242,0,"Sitting Desk with Monitor",False,True
1230,"2023-11-02 11:12:19.856709","2023-11-02 12:48:37.587547","2023-11-02 11:12:19.862897",227,2,"Sitting Desk with Monitor",False,True
1231,"2023-11-02 11:13:15.425622","2023-11-02 12:15:55.240085","2023-11-02 11:13:15.431999",208,1,"Sitting Desk with Monitor",False,True
1232,"2023-11-02 11:20:10.427798","2023-11-02 13:02:53.252654","2023-11-02 11:20:10.435297",104,7,"Sitting Desk with Monitor",False,True
1235,"2023-11-02 11:57:52.149421","2023-11-02 13:57:49.104","2023-11-02 11:57:52.163053",300,10,"Sitting Desk with Monitor",False,True
1236,"2023-11-02 12:21:53.723305","2023-11-02 14:21:51.636","2023-11-02 12:21:53.729575",346,9,"Sitting Desk with Monitor",False,True
1237,"2023-11-02 12:22:57.504322","2023-11-02 13:02:10.058607","2023-11-02 12:22:57.512609",38,3,"Sitting Desk with Monitor",False,True
1238,"2023-11-02 12:23:27.666808","2023-11-02 14:15:57.254664","2023-11-02 12:23:27.673745",241,5,"Sitting Desk with Monitor",False,True
1239,"2023-11-02 12:23:48.806847","2023-11-02 13:26:44.023051","2023-11-02 12:23:48.814122",220,8,"Sitting Desk with Monitor",False,True
1240,"2023-11-02 12:27:14.77314","2023-11-02 13:00:22.191976","2023-11-02 12:27:14.779667",149,21,"Communal Area Seat",False,False
1241,"2023-11-02 12:29:59.34017","2023-11-02 13:27:08.479733","2023-11-02 12:29:59.347372",17,1,"Sitting Desk with Monitor",False,True
1242,"2023-11-02 12:30:21.474166","2023-11-02 14:30:19.503","2023-11-02 12:30:21.481042",229,4,"Sitting Desk with Monitor",False,True
1243,"2023-11-02 12:30:45.54498","2023-11-02 15:40:39.793435","2023-11-02 12:30:45.550803",292,27,"Communal Area Seat",False,False
1244,"2023-11-02 12:32:59.092282","2023-11-02 14:32:54.692","2023-11-02 12:32:59.102197",436,30,"Communal Area Seat",False,False
1245,"2023-11-02 12:47:01.849549","2023-11-02 13:27:15.44474","2023-11-02 12:47:01.856461",195,6,"Sitting Desk with Monitor",False,True
1248,"2023-11-02 13:01:39.995434","2023-11-02 15:01:37.914","2023-11-02 13:01:40.004956",133,39,"Communal Area Seat",False,False
1249,"2023-11-02 13:09:33.33876","2023-11-02 15:09:31.574","2023-11-02 13:09:33.343671",306,12,"Standing Desk with Monitor",True,True
1250,"2023-11-02 13:10:13.33261","2023-11-02 15:10:10.284","2023-11-02 13:10:13.339182",216,2,"Sitting Desk with Monitor",False,True
1251,"2023-11-02 13:30:26.142753","2023-11-02 15:30:25.199","2023-11-02 13:30:26.151308",231,6,"Sitting Desk with Monitor",False,True
1252,"2023-11-02 13:33:15.486679","2023-11-02 15:24:14.708039","2023-11-02 13:33:15.494709",252,11,"Sitting Desk with Monitor",False,True
1253,"2023-11-02 13:33:27.223973","2023-11-02 15:24:04.062637","2023-11-02 13:33:27.23051",131,7,"Sitting Desk with Monitor",False,True
1254,"2023-11-02 13:38:47.242604","2023-11-02 15:38:43.82","2023-11-02 13:38:47.249242",245,22,"Communal Area Seat",False,False
1255,"2023-11-02 13:39:14.369155","2023-11-02 15:39:11.559","2023-11-02 13:39:14.376298",238,8,"Sitting Desk with Monitor",False,True
1256,"2023-11-02 13:39:34.622781","2023-11-02 14:16:55.548601","2023-11-02 13:39:34.629597",443,32,"Communal Area Seat",False,False
1257,"2023-11-02 13:40:06.922806","2023-11-02 15:39:58.048","2023-11-02 13:40:06.929545",301,14,"Standing Desk with Monitor",True,True
1258,"2023-11-02 13:48:39.462406","2023-11-02 15:48:38.091","2023-11-02 13:48:39.469181",17,3,"Sitting Desk with Monitor",False,True
1259,"2023-11-02 13:50:28.405601","2023-11-02 15:50:18.676","2023-11-02 13:50:28.412108",220,31,"Communal Area Seat",False,False
1260,"2023-11-02 13:50:45.832098","2023-11-02 15:09:24.991956","2023-11-02 13:50:45.839094",211,0,"Sitting Desk with Monitor",False,True
1261,"2023-11-02 13:51:10.687947","2023-11-02 15:51:04.692","2023-11-02 13:51:10.696674",371,1,"Sitting Desk with Monitor",False,True
1262,"2023-11-02 13:55:41.208595","2023-11-02 15:55:36.667","2023-11-02 13:55:41.215519",444,37,"Communal Area Seat",False,False
1263,"2023-11-02 13:56:39.262767","2023-11-02 15:15:56.433567","2023-11-02 13:56:39.268644",154,13,"Standing Desk with Monitor",True,True
1264,"2023-11-02 13:56:58.026028","2023-11-02 15:17:26.018628","2023-11-02 13:56:58.033625",445,17,"Standing Desk with Monitor",True,True
1265,"2023-11-02 13:57:49.104","2023-11-02 15:09:59.326717","2023-11-02 13:57:27.383897",208,10,"Sitting Desk with Monitor",False,True
1266,"2023-11-02 13:58:26.024183","2023-11-02 15:58:24.559","2023-11-02 13:58:26.032465",447,38,"Communal Area Seat",False,False
1268,"2023-11-02 13:59:16.312065","2023-11-02 15:23:12.806367","2023-11-02 13:59:16.318982",446,40,"Communal Area Seat",False,False
1270,"2023-11-02 14:00:51.478616","2023-11-02 14:10:58.661825","2023-11-02 14:00:51.484741",228,15,"Standing Desk with Monitor",True,True
1271,"2023-11-02 14:05:04.653753","2023-11-02 14:11:16.696532","2023-11-02 14:05:04.661074",132,33,"Communal Area Seat",False,False
1272,"2023-11-02 14:23:23.708","2023-11-02 15:17:49.44963","2023-11-02 14:10:53.480915",272,5,"Sitting Desk with Monitor",False,True
1276,"2023-11-02 14:14:00.30091","2023-11-02 16:13:54.81","2023-11-02 14:14:00.307627",234,15,"Standing Desk with Monitor",True,True
1277,"2023-11-02 14:15:25.550292","2023-11-02 15:45:27.656218","2023-11-02 14:15:25.558222",449,18,"Communal Area Seat",False,False
1278,"2023-11-02 14:33:06.291047","2023-11-02 16:33:03.985","2023-11-02 14:33:06.299826",201,34,"Communal Area Seat",False,False
1279,"2023-11-02 14:34:41.880995","2023-11-02 15:23:47.390247","2023-11-02 14:34:41.888717",441,4,"Sitting Desk with Monitor",False,True
